phase0,phase1,phase2,phase3,q_right,q_down,q_left,q_up,avg_wait_right,avg_wait_down,avg_wait_left,avg_wait_up,max_wait_right,max_wait_down,max_wait_left,max_wait_up,downstream_right,downstream_down,downstream_left,downstream_up,action
0.0,0.0,0.0,1.0,0.15,0.05,0.15,0.0,0.09888888888888331,0.16277777777776858,0.2818518518518364,0.0,0.18694444444443387,0.16277777777776858,0.3816666666666466,0.0,0.0,0.16666666666666666,0.1,0.0,2
1.0,0.0,0.0,0.0,0.05,0.15,0.15,0.05,0.0,0.1519444444444358,0.013333333333332576,0.33249999999998114,0.0,0.28249999999998393,0.039999999999997725,0.33249999999998114,0.23333333333333334,0.0,0.0,0.1,3
0.0,1.0,0.0,0.0,0.2,0.0,0.2,0.1,0.20437499999998845,0.0,0.19312499999999233,0.24388888888887508,0.4658333333333069,0.0,0.6244444444444223,0.24583333333331941,0.0,0.0,0.3,0.16666666666666666,2
0.0,0.0,0.0,1.0,0.05,0.05,0.3,0.05,0.0,0.010277777777777193,0.2122222222222105,0.41583333333330974,0.0,0.010277777777777193,0.4649999999999752,0.41583333333330974,0.2,0.26666666666666666,0.0,0.0,2
0.0,0.0,1.0,0.0,0.15,0.05,0.0,0.1,0.3591666666666463,0.4294444444444201,0.0,0.06736111111110728,0.4536111111110854,0.4294444444444201,0.0,0.13361111111110352,0.0,0.26666666666666666,0.3,0.0,0
0.0,0.0,0.0,1.0,0.05,0.25,0.15,0.0,0.16694444444443496,0.2513888888888746,0.18296296296295259,0.0,0.16694444444443496,0.4991666666666383,0.25666666666665205,0.0,0.26666666666666666,0.0,0.0,0.36666666666666664,1
0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.45055555555552995,0.0,0.0,0.3033333333333161,0.7324999999999584,0.0,0.0,0.512499999999971,0.0,0.0,0.4666666666666667,0.16666666666666666,0
1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.38777777777775585,0.04097222222221989,0.3340277777777589,0.0,0.6961111111110718,0.08194444444443978,0.40027777777775514,0.0,0.16666666666666666,0.16666666666666666,0.0,1
0.0,0.0,1.0,0.0,0.05,0.1,0.0,0.1,0.240555555555542,0.1736111111111013,0.0,0.48249999999997273,0.240555555555542,0.326944444444426,0.0,0.714444444444404,0.23333333333333334,0.5666666666666667,0.0,0.0,3
0.0,1.0,0.0,0.0,0.25,0.0,0.6,0.1,0.16099999999999087,0.0,0.31817129629627944,0.045416666666664086,0.466944444444418,0.0,0.9169444444444057,0.09083333333332817,0.16666666666666666,0.0,0.0,0.16666666666666666,2
1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.7794444444444004,0.0,0.5989583333332995,0.0,0.7794444444444004,0.0,0.812499999999954,0.0,0.0,0.43333333333333335,0.26666666666666666,3
0.0,1.0,0.0,0.0,0.05,0.0,0.1,0.2,0.07111111111110707,0.0,0.2702777777777624,0.35361111111109106,0.07111111111110707,0.0,0.33194444444442556,0.650277777777741,0.0,0.23333333333333334,0.26666666666666666,0.0,3
0.0,0.0,0.0,1.0,0.15,0.1,0.2,0.0,0.21037037037035847,0.4402777777777528,0.03569444444444241,0.0,0.5072222222221935,0.5936111111110774,0.07138888888888482,0.0,0.23333333333333334,0.3,0.0,0.0,0
0.0,0.0,1.0,0.0,0.35,0.1,0.0,0.2,0.4178571428571192,0.17444444444443452,0.0,0.3077083333333158,0.9002777777777268,0.22999999999998694,0.0,0.5241666666666369,0.2,0.0,0.0,0.26666666666666666,0
0.0,0.0,0.0,1.0,0.0,0.25,0.05,0.0,0.0,0.3359999999999809,0.04666666666666401,0.0,0.0,1.0,0.04666666666666401,0.0,0.0,0.0,0.43333333333333335,0.2,1
0.0,0.0,0.0,1.0,0.25,0.1,0.1,0.0,0.2409999999999863,0.0972222222222167,0.5536111111110796,0.0,0.5905555555555221,0.12444444444443738,0.6152777777777428,0.0,0.0,0.23333333333333334,0.3,0.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.3,0.05,0.0,0.7069444444444043,0.18787037037035967,0.0,0.0,0.860277777777729,0.33805555555553635,0.0,0.3,0.43333333333333335,0.0,0.0,1
0.0,0.0,1.0,0.0,0.35,0.15,0.1,0.1,0.3838888888888671,0.2425925925925788,0.0,0.13972222222221428,0.8569444444443959,0.39111111111108887,0.0,0.1644444444444351,0.0,0.4,0.4,0.0,0
0.0,1.0,0.0,0.0,0.5,0.0,0.1,0.0,0.41058333333331004,0.0,0.18166666666665635,0.0,1.0,0.0,0.3633333333333127,0.0,0.0,0.0,0.36666666666666664,0.4666666666666667,0
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.42944444444442004,0.1426388888888808,0.0,0.0,0.7949999999999549,0.24805555555554146,0.4666666666666667,0.4,0.0,0.0,2
1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.3,0.0,0.5664444444444122,0.0,0.49768518518515686,0.0,1.0,0.0,0.874166666666617,0.4666666666666667,0.0,0.0,0.4,3
1.0,0.0,0.0,0.0,0.05,0.2,0.15,0.2,0.0,0.492013888889017,0.21944444444455766,0.304166666666778,0.0,0.7411111111112251,0.32611111111124863,0.5144444444445713,0.0,0.2,0.43333333333333335,0.0,1
0.0,0.0,0.0,1.0,0.1,0.25,0.1,0.0,0.17527777777786882,0.899777777777897,0.02138888888890591,0.0,0.31333333333348584,1.0,0.04277777777781182,0.0,0.23333333333333334,0.0,0.0,0.43333333333333335,1
0.0,0.0,1.0,0.0,0.15,0.05,0.05,0.6,0.15092592592604603,0.05111111111115178,0.0,0.5203703703704975,0.24916666666686496,0.05111111111115178,0.0,1.0,0.3333333333333333,0.3,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.05,0.0,0.16194444444455272,0.39361111111124963,0.2636111111113209,0.0,0.35555555555577667,0.8133333333335284,0.2636111111113209,0.0,0.0,0.3,0.3333333333333333,2
0.0,1.0,0.0,0.0,0.1,0.05,0.15,0.2,0.21694444444461708,0.0,0.5194444444447964,0.6041666666670167,0.2825000000002248,0.0,0.6261111111114874,0.81444444444481,0.0,0.43333333333333335,0.3333333333333333,0.0,3
0.0,1.0,0.0,0.0,0.15,0.0,0.25,0.0,0.3612962962965515,0.0,0.45122222222247654,0.0,0.6800000000004442,0.0,0.9391666666669619,0.0,0.4666666666666667,0.0,0.0,0.4,2
0.0,0.0,1.0,0.0,0.1,0.4,0.0,0.2,0.011111111111119953,0.5821180555558794,0.0,0.19354166666682068,0.022222222222239907,1.0,0.0,0.5469444444448797,0.0,0.0,0.26666666666666666,0.36666666666666664,1
0.0,0.0,0.0,1.0,0.25,0.15,0.25,0.0,0.41261111111143944,0.3418518518521239,0.22188888888906547,0.0,0.715833333333903,0.5177777777781898,0.32611111111137064,0.0,0.3,0.13333333333333333,0.0,0.0,0
0.0,0.0,0.0,1.0,0.1,0.05,0.3,0.0,0.5336111111115358,0.24944444444464295,0.43990740740772677,0.0,0.5991666666671435,0.24944444444464295,0.9427777777784061,0.0,0.0,0.4,0.4666666666666667,0.0,2
0.0,0.0,1.0,0.0,0.15,0.1,0.1,0.0,0.6837037037042155,0.06250000000004974,0.0,0.0,1.0,0.0952777777778536,0.0,0.0,0.4666666666666667,0.0,0.0,0.3333333333333333,0
0.0,1.0,0.0,0.0,0.25,0.1,0.0,0.35,0.23344444444463022,0.0,0.0,0.4215873015876371,0.4055555555558783,0.0,0.0,0.9302777777785181,0.0,0.0,0.23333333333333334,0.2,3
1.0,0.0,0.0,0.0,0.0,0.25,0.6,0.0,0.0,0.41722222222255423,0.49701388888926906,0.0,0.0,0.8177777777784285,1.0,0.0,0.36666666666666664,0.13333333333333333,0.0,0.0,2
0.0,0.0,1.0,0.0,0.45,0.1,0.05,0.05,0.5431172839510495,0.2941666666669008,0.0,1.0,0.9325000000007421,0.5827777777782416,0.0,1.0,0.0,0.4666666666666667,0.6,0.0,0
1.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.0,0.3625000000002885,0.1402777777778894,0.0,0.0,0.39527777777809237,0.23472222222240902,0.0,0.5,0.0,0.0,0.3,1
0.0,0.0,0.0,1.0,0.55,0.1,0.1,0.0,0.5247727272731361,0.3012500000002397,0.15972222222234933,0.0,1.0,0.34361111111138454,0.1680555555556893,0.0,0.0,0.0,0.26666666666666666,0.5333333333333333,0
0.0,1.0,0.0,0.0,0.15,0.05,0.15,0.05,0.06462962962968107,0.0,0.3583333333336185,0.14777777777789539,0.16361111111124133,0.0,0.48472222222260797,0.14777777777789539,0.23333333333333334,0.0,0.0,0.3,2
0.0,0.0,1.0,0.0,0.05,0.35,0.05,0.05,0.0,0.6711111111116452,0.0,0.09000000000007162,0.0,1.0,0.0,0.09000000000007162,0.5666666666666667,0.26666666666666666,0.0,0.0,1
1.0,0.0,0.0,0.0,0.05,0.15,0.2,0.5,0.0,0.5455555555559897,0.11138888888897754,0.6783888888894288,0.0,0.9827777777785599,0.23138888888907302,1.0,0.0,0.23333333333333334,0.36666666666666664,0.0,3
0.0,0.0,1.0,0.0,0.3,0.45,0.05,0.05,0.1433333333334474,0.6470987654326137,0.0,0.41444444444477424,0.4302777777781202,1.0,0.0,0.41444444444477424,0.3333333333333333,0.0,0.0,0.16666666666666666,1
1.0,0.0,0.0,0.0,0.1,0.15,0.25,0.05,0.0,0.5189814814818945,0.36372222222251166,0.0,0.0,0.7936111111117427,0.6180555555560474,0.0,0.0,0.0,0.5666666666666667,0.36666666666666664,1
0.0,1.0,0.0,0.0,0.1,0.05,0.1,0.15,0.23319444444463003,0.0,0.17319444444458226,0.21509259259276375,0.2811111111113348,0.0,0.3463888888891645,0.49000000000038996,0.36666666666666664,0.4,0.0,0.0,3
0.0,0.0,0.0,1.0,0.1,0.15,0.3,0.0,0.27777777777799884,0.9955555555563478,0.37361111111140843,0.0,0.39833333333365034,1.0,0.6813888888894312,0.0,0.0,0.3333333333333333,0.3,0.0,1
0.0,1.0,0.0,0.0,0.15,0.0,0.35,0.15,0.10000000000007958,0.0,0.4621825396829075,0.10287037037045224,0.22222222222239907,0.0,0.9013888888896062,0.2652777777779889,0.0,0.0,0.4666666666666667,0.36666666666666664,2
0.0,0.0,0.0,1.0,0.1,0.1,0.15,0.0,0.4831944444448001,0.06958333333337426,0.2499074074075774,0.0,0.5311111111115049,0.1391666666667485,0.5963888888893346,0.0,0.3,0.5333333333333333,0.0,0.0,0
0.0,1.0,0.0,0.0,0.45,0.05,0.15,0.15,0.42129629629658066,0.0,0.21129629629642624,0.43722222222251284,0.863611111111741,0.0,0.3727777777780171,0.8477777777783951,0.36666666666666664,0.0,0.0,0.23333333333333334,0
0.0,1.0,0.0,0.0,0.1,0.0,0.45,0.05,0.6111111111112844,0.0,0.4658024691359584,0.14083333333320525,0.7316666666669358,0.0,1.0,0.14083333333320525,0.0,0.43333333333333335,0.26666666666666666,0.0,2
0.0,0.0,1.0,0.0,0.35,0.25,0.05,0.15,0.4131349206349703,0.814888888889254,0.0,0.43305555555547337,0.9469444444449986,1.0,0.0,0.6152777777778407,0.0,0.0,0.6,0.5,0
1.0,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0,0.20666666666654818,0.3749305555555125,0.0,0.0,0.38916666666652117,0.8463888888891072,0.0,0.5,0.6333333333333333,0.0,0.0,2
1.0,0.0,0.0,0.0,0.0,0.1,0.65,0.2,0.0,0.2805555555553004,0.539572649572714,0.64944444444437,0.0,0.35555555555523216,1.0,1.0,0.4,0.0,0.0,0.4,2
0.0,0.0,1.0,0.0,0.1,0.25,0.05,0.15,0.009861111111102142,0.3326111111108503,0.0,0.028148148148122547,0.019722222222204284,0.6891666666662483,0.0,0.07055555555549138,0.36666666666666664,0.3,0.0,0.0,1
0.0,0.0,1.0,0.0,0.3,0.05,0.05,0.15,0.6607407407406478,0.03833333333329847,0.0,0.31981481481452395,1.0,0.03833333333329847,0.0,0.5408333333328414,0.0,0.4,0.36666666666666664,0.0,0
1.0,0.0,0.0,0.0,0.0,0.3,0.05,0.25,0.0,1.0,0.28666666666640594,0.5884999999996517,0.0,1.0,0.28666666666640594,1.0,0.0,0.0,0.4666666666666667,0.26666666666666666,1
